# Simulator: Gillespie's Stochastic Algorithm
# Number of data points: 1440
# Number of independent replications: 1
# Stop time: 144.0
# Start time: 0.0
# Model Parameters
# Run time = 1.4830000400543213
# Time, "GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "P", "PRR5_NI_mRNA", "PRR5_NI_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_modif", "Y_mRNA", "Y_prot", "ZTL", "light"
0.0, 32.0, 11.0, 11.0, 100.0, 41.0, 5.0, 82.0, 4.0, 4.0, 5.0, 1.0, 35.0, 5.0, 5.0, 39.0, 39.0, 9.0, 10.0, 32.0, 0.5
0.10006949270326616, 38.0, 17.0, 3.0, 106.0, 42.0, 6.0, 75.0, 4.0, 3.0, 7.0, 2.0, 38.0, 6.0, 5.0, 39.0, 39.0, 10.0, 11.0, 24.0, 0.5987544437548351
0.20013898540653233, 38.0, 19.0, 5.0, 111.0, 43.0, 7.0, 75.0, 4.0, 3.0, 7.0, 1.0, 46.0, 8.0, 5.0, 38.0, 39.0, 13.0, 12.0, 22.0, 0.6900933898705643
0.3002084781097985, 40.0, 24.0, 4.0, 107.0, 45.0, 7.0, 70.0, 4.0, 3.0, 8.0, 1.0, 63.0, 10.0, 5.0, 38.0, 36.0, 17.0, 12.0, 18.0, 0.7686730986656962
0.40027797081306465, 38.0, 25.0, 5.0, 111.0, 45.0, 8.0, 65.0, 3.0, 3.0, 9.0, 2.0, 70.0, 14.0, 5.0, 38.0, 35.0, 16.0, 12.0, 23.0, 0.8321737287898963
0.5003474635163309, 37.0, 31.0, 3.0, 114.0, 48.0, 7.0, 63.0, 3.0, 3.0, 13.0, 2.0, 80.0, 17.0, 5.0, 38.0, 34.0, 16.0, 13.0, 24.0, 0.8809429265252215
0.600416956219597, 36.0, 36.0, 3.0, 108.0, 51.0, 8.0, 54.0, 3.0, 2.0, 14.0, 1.0, 85.0, 21.0, 5.0, 36.0, 32.0, 15.0, 14.0, 23.0, 0.9169543951076983
0.7004864489228632, 37.0, 35.0, 3.0, 107.0, 55.0, 8.0, 48.0, 2.0, 2.0, 14.0, 1.0, 87.0, 26.0, 5.0, 36.0, 30.0, 16.0, 13.0, 27.0, 0.942780880707639
0.8005559416261293, 38.0, 37.0, 1.0, 101.0, 58.0, 8.0, 44.0, 2.0, 2.0, 16.0, 1.0, 86.0, 36.0, 5.0, 36.0, 29.0, 17.0, 15.0, 23.0, 0.960917875765303
0.9006254343293955, 37.0, 35.0, 1.0, 97.0, 58.0, 8.0, 38.0, 2.0, 2.0, 18.0, 2.0, 89.0, 38.0, 5.0, 33.0, 30.0, 18.0, 14.0, 24.0, 0.9734676987345701
