"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.0023545,3.5509,-2.3579,-0.53521,3.6458,0.29469,-0.30226
0.015342,1.8992,-0.22507,0.54678,0.068727,0.18956,-0.98606
0.036578,0.31349,0.55048,1.2151,-2.4244,-0.21345,-1.3999
0.021059,-0.11597,-0.22507,1.3105,-0.79845,-0.47629,-0.80611
-0.061235,-0.18204,0.93826,1.4697,-0.14807,-0.58142,-0.24828
-0.016984,0.41259,1.5199,0.61043,0.14099,-0.5639,-0.086324
0.016329,-0.51239,0.74437,-0.28062,0.28552,-0.30107,-0.068329
-0.022229,-1.6025,0.55048,-0.2488,0.068727,-0.14336,0.021644
-0.027453,-1.2722,-0.41896,-0.026037,-0.2926,-0.073275,0.12961
-0.0079739,-0.77667,-0.22507,-0.53521,-0.47326,-0.0031859,0.38154
0.013851,-0.51239,-0.61285,-1.1399,-0.40099,0.049381,0.54349
-0.013264,0.31349,-1.9701,-0.85344,1.0804,0.11947,0.74143
0.73963,-0.47077,-1.7762,-2.5401,0.75524,4.4125,2.019
4.1213,-0.94317,-1.1945,-2.4128,1.0082,4.3949,5.3481
3.658,0.018237,-0.031185,-0.026037,-0.40099,-0.45877,3.1707
0.1621,-0.011086,-0.031185,-0.026037,-2.6773,-0.79169,-0.86009
-0.099623,-0.012941,-0.031185,-0.026037,-0.83458,-0.12584,0.057633
0.33036,-0.033122,-0.031185,-0.026037,-0.075802,0.38231,0.30956
-0.28657,-0.012612,-0.031185,-0.026037,0.032595,0.48744,0.12961
-4.0255,-0.070036,-0.031185,-0.026037,0.032595,0.17204,-2.8755
-3.9508,-0.059091,-0.031185,-0.026037,-0.11193,-0.44125,-4.0092
-0.60438,0.012189,-0.031185,-0.026037,-0.11193,-0.21345,-0.71614
-0.080928,0.00086234,-0.031185,-0.026037,-0.03967,0.55753,0.075628
-0.0061487,0.013602,-0.031185,-0.026037,-0.03967,0.55753,0.075628
0.62948,-0.02092,-0.031185,-0.026037,1.3334,-0.35363,1.0293
0.42383,0.64929,1.7138,2.0107,1.3695,-4.5961,-0.44622
1.6203,2.7348,0.93826,1.5651,1.514,-4.1003,-0.80611
0.87251,1.6018,-0.61285,0.22855,-0.72619,-0.0046735,-1.058
-1.2213,-0.38025,0.1627,1.3424,-2.2076,0.033154,-1.8858
-0.5296,0.34652,1.5199,1.1196,0.032595,-0.027395,-0.5182
-0.26788,0.44563,0.93826,0.45131,-0.0035374,-0.050051,0.021644
-0.47352,-0.11597,-0.031185,0.41949,-0.14807,0.062887,0.021644
-0.73525,-1.4704,0.55048,0.48314,-0.03967,0.057532,-0.28426
-0.30527,-1.6356,-0.41896,-0.69433,-0.0035374,-0.031701,-0.086324
-0.062233,-0.74363,-0.61285,-1.0126,-0.22033,0.025649,0.32755
-0.024843,-0.57846,0.35659,-0.15333,-0.22033,0.052422,0.23758
-0.0061487,-0.41328,-0.22507,-0.47156,-0.36486,0.035384,0.81341
0.536,0.21438,-0.80674,-1.4263,0.75524,-0.002288,1.8571
0.64817,0.5117,-1.0006,-2.5422,-0.38301,-0.018809,0.075628
1.7699,1.734,-1.0006,-1.751,-1.3926,0.018141,-0.44622
0.61078,1.8992,-0.41896,0.053642,0.038941,0.014336,-0.57218
-1.4083,0.67687,0.55048,0.07334,-0.13229,0.014336,-1.4899
-0.5296,0.049206,1.7138,-0.091332,-0.010266,0.014336,-0.39223
-0.38005,-0.38025,2.4894,-0.093296,-0.0068364,0.014336,-0.086324
-0.34266,-0.54542,1.5199,-0.0065788,-0.097596,0.014336,-0.014345
-0.45482,-1.2392,-0.80674,0.0083877,0.027579,0.014336,-0.014345
-0.39874,-1.3052,-0.80674,-0.13486,-0.030531,0.014336,0.057633
-0.099623,-1.1401,-1.5823,-0.083339,-0.0063743,0.014336,0.23758
-0.024843,-0.7106,-1.9701,0.0051784,-0.10075,0.014336,0.38154
-0.0061487,-0.24811,0.1627,-0.013456,-0.02002,0.014336,0.61547
0.70425,0.28045,-0.22507,0.055128,0.015202,0.014336,1.3532
0.59209,0.54473,-0.61285,0.78609,1.1083,1.0131,1.2273
-0.58569,-0.11597,-0.80674,0.41608,0.14225,1.7315,-0.5002
-0.5483,-0.41328,-1.3884,-0.56703,-1.1598,0.82037,-0.95007
-0.13701,-0.31418,-0.22507,-0.34427,-0.14807,0.36478,0.021644
-0.062233,-0.18204,-0.031185,-0.12151,0.032595,0.50496,0.68745
-0.0061487,-0.11597,-0.031185,-0.12151,-0.0035374,0.78532,0.57948
-0.0061487,-0.082934,-0.031185,-0.15333,-0.1842,0.62762,0.23758
-0.0061487,-0.016864,-0.031185,-0.089684,-0.14807,0.31222,0.23758
-0.0061487,-0.016864,-0.031185,-0.05786,-0.03967,0.89046,-0.050335
-0.0061487,-0.016864,-0.031185,-0.026037,-0.03967,0.89046,-0.050335
-0.0061487,-0.082934,-0.031185,-0.026037,-0.03967,0.46992,0.093622
-0.0061487,-0.082934,-0.031185,-0.026037,-0.03967,0.084426,0.29156
-0.0061487,-0.016864,-0.031185,-0.026037,-0.03967,-0.12584,0.0036493
0.76034,0.54473,1.326,1.0878,1.3334,-3.6829,-0.42822
2.742,2.9893,0.55048,1.0241,2.9232,-3.5427,-0.21229
0.83512,2.3617,-0.41896,0.67407,0.17712,0.084426,-1.148
-1.9691,-0.21507,0.1627,1.6606,-2.2438,-0.16089,-1.5259
-1.2961,-0.34721,0.93826,1.5015,-0.65392,-0.23098,-0.53619
-0.26788,-0.18204,1.7138,1.5333,0.17712,-0.26602,-0.050335
0.23688,-0.24811,2.8772,1.056,0.14099,-0.14336,0.039639
-0.38005,-1.1731,1.326,-0.18515,-0.58166,-0.0031859,0.11162
-0.5483,-1.5695,-2.5517,-0.63068,-0.83458,0.066904,0.093622
-0.15571,-1.0409,-1.5823,-0.43974,-0.1842,0.084426,0.34555
-0.024843,-0.54542,-1.0006,-0.91709,-0.22033,0.13699,0.70544
-0.0061487,-0.38025,-1.5823,-1.9991,-0.22033,0.55753,0.68745
0.62948,0.24742,-0.41896,-1.6808,1.3334,0.89046,1.4072
0.46122,0.57777,0.55048,0.005786,1.6947,-0.31859,0.27357
2.1064,2.3947,-0.031185,0.19673,2.3451,-0.52886,-0.44622
0.85381,1.8001,0.35659,0.26037,-0.36486,0.24213,-0.77012
-1.8382,-0.90881,0.74437,1.4697,-3.1832,-0.23098,-1.328
-0.56699,0.016171,-0.031185,1.406,-0.54552,-0.30107,-0.46421
-0.26788,0.24742,0.1627,1.4378,-0.2926,-0.090798,-0.23028
-0.32396,-0.41328,0.1627,0.54678,-0.54552,-0.16089,0.12961
0.049936,0.18135,1.1321,-0.089684,-0.03967,-0.14336,0.0036493
0.031241,-0.016864,0.55048,-0.12151,0.068727,-0.020708,-0.23028
-0.099623,-0.149,-1.0006,-0.63068,0.24939,0.014336,-0.1583
0.087325,0.28045,-0.61285,0.005786,0.17712,0.031859,0.093622
-0.21179,0.016171,-0.41896,0.76954,-0.25646,-0.020708,0.021644
-0.062233,0.21438,0.55048,0.32402,-0.0035374,-0.055753,-0.014345
0.12472,-1.9329,-0.41896,-3.2402,0.43005,0.83789,1.6232
1.9942,0.94115,-1.9701,-3.3357,1.9476,1.2059,1.8211
0.5547,2.0313,-0.41896,0.48314,0.28552,0.11947,-1.274
-2.343,-1.7347,1.326,1.3742,-2.1715,-0.47629,-1.7598
-1.1091,-1.1731,-0.031185,0.7059,-0.79845,-0.45877,-0.21229
-0.1931,-1.074,0.1627,0.54678,-0.1842,-0.38868,0.1656
-0.0061487,-0.87577,0.1627,0.61043,0.032595,-0.21345,0.1836
-0.0061487,-0.44632,-0.80674,-0.7898,-0.22033,0.031859,0.32755
-0.0061487,-0.34721,-0.61285,-1.5854,-0.61779,0.049381,0.47151
-0.0061487,-0.41328,-1.0006,-1.299,-0.32873,0.11947,0.65146
-0.0061487,-0.24811,-0.41896,-1.2671,-0.14807,0.68019,0.88539
-0.0061487,-0.049899,-0.031185,-0.6625,-0.075802,1.2059,0.90338
0.64817,0.54473,0.1627,-0.28062,1.1166,1.4512,1.2453
0.68556,0.57777,0.55048,1.5015,1.1166,-1.037,-0.48221
1.8259,1.701,0.55048,1.3424,1.6224,-1.6152,-0.93207
0.61078,2.1634,0.1627,0.38767,-0.36486,0.049381,-0.75213
-1.8382,0.24742,0.35659,1.5651,-1.9186,-0.2485,-1.6519
-1.1839,-1.2722,0.1627,1.2151,-0.075802,-0.28354,-0.71614
-0.64177,-1.6686,1.326,0.22855,-0.40099,-0.4062,-0.12231
-0.13701,-1.0079,0.55048,0.005786,-0.40099,-0.19593,0.1656
-0.024843,-0.54542,-1.0006,0.037609,-0.1842,0.15452,0.59747
-0.0061487,-0.28114,0.1627,-0.63068,-0.36486,0.32974,0.8494
-0.0061487,-0.24811,-0.031185,-1.6172,-0.47326,0.71523,0.99335
-0.0061487,-0.21507,-1.0006,-1.9991,-0.14807,1.1007,0.75942
-0.0061487,-0.11597,-0.80674,-1.2353,-0.075802,1.4512,0.57948
0.70425,0.34652,-0.80674,-0.59886,1.0804,1.3811,1.0833
0.76034,0.77598,0.93826,0.5786,0.97204,-1.2823,-0.1763
1.7138,2.3947,0.35659,0.67407,1.9476,-1.5627,-0.77012
0.76034,1.5358,-1.1945,0.45131,0.10486,-0.020708,-1.274
-1.5765,-0.24811,1.5199,1.2469,-2.6412,-0.52886,-1.6159
