"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.034348,-1.0294,0.075363,0.83139,2.6124,-0.34682,0.1761
-0.008176,-0.89181,0.38438,1.2161,-0.40216,-0.30465,0.01955
-0.026049,-0.58922,1.1569,1.3123,-2.4892,-0.13596,-0.137
-0.0013331,-0.36915,1.8522,0.15807,-0.94324,0.28577,-0.0028151
0.028258,-0.12158,1.1183,-1.0283,-0.24757,0.20143,0.69049
-0.02638,0.043475,-0.58129,-0.96413,-0.092973,0.53881,1.1825
0.012919,-0.011542,-1.547,-0.35493,0.061621,1.6353,-0.45011
-0.014483,-0.011542,-1.2766,-0.16256,0.022973,1.3823,-1.2329
-0.03189,0.015966,-0.54267,-0.32287,-0.092973,-0.13596,-0.40538
0.03216,0.31856,-0.3109,-0.32287,-0.054324,-1.2746,-0.0028151
0.0031932,0.51112,-0.19502,-0.066368,-0.015676,-1.1059,0.086644
-0.084941,0.51112,-0.079144,0.029821,1.5303,-0.8529,0.064279
0.37632,-0.57364,-0.040518,-0.0022422,1.1438,0.45447,0.39975
2.0853,-0.84845,-0.0018908,0.12601,1.6076,1.1292,0.35502
0.6163,0.0049431,-0.0018908,0.60695,-0.36351,0.20143,-0.22646
-0.47767,-0.017185,0.11399,0.44664,-3.0303,0.32795,-0.36065
0.66839,0.045959,0.34575,-0.19462,-0.8273,-0.0094373,-0.0028151
0.32978,0.017803,0.61614,-0.32287,-0.17027,-1.2746,-0.02518
-0.0088249,-0.024864,0.11399,-0.29081,0.061621,-0.89507,0.2432
-1.6237,0.016187,-0.50404,-0.22668,-0.015676,0.2436,0.51157
-1.7019,0.031045,-0.38816,-0.13049,-0.092973,0.66533,0.91414
-0.29534,0.05022,-0.23365,-0.034305,-0.015676,1.4666,-0.11464
-0.0088249,0.040785,-0.079144,-0.0022422,-0.015676,0.91837,-1.2552
-0.0088249,0.011971,-0.0018908,-0.0022422,-0.015676,0.11708,-0.69612
0.32978,-0.0027857,-0.0018908,-0.034305,1.5303,-1.0216,-0.18173
0.82467,0.30354,-0.0018908,-0.0022422,1.0665,-2.862,3.7768
4.4973,0.41373,-0.0018908,0.41457,1.6849,-1.7263,5.9462
3.82,-0.066559,0.30712,1.4726,0.061621,-0.16036,0.60103
1.0591,-0.31414,1.0797,1.2482,-2.953,-0.02781,-1.6131
0.98095,-0.14908,1.6977,0.029821,-1.1365,0.087464,1.764
-0.11301,-0.011542,0.88652,-0.86794,-0.28622,0.020373,2.0771
-0.94651,-0.011542,-0.42678,-0.99619,-0.054324,-0.019684,0.37738
-5.0879,-0.011542,-1.3538,-0.387,-0.054324,0.016351,-3.2904
-4.6451,-0.011542,-1.4311,-0.29081,-0.015676,-0.058532,-4.0285
-0.68604,0.015966,-0.54267,-0.22668,-0.015676,0.044777,-0.22646
-0.086965,0.015966,-0.11777,-0.13049,-0.015676,0.10361,0.064279
-0.060918,0.015966,-0.079144,-0.13049,-0.015676,-0.12356,-0.47247
1.2414,0.48361,-0.040518,-0.09843,1.2984,-0.054318,0.86941
