"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.052716,3.0534,-0.14619,0.27214,2.9385,1.7821,0.79615
-0.070493,1.6281,-1.486,0.25559,0.15735,0.11472,-0.75278
-0.064391,-0.81934,0.59168,2.0966,-3.1005,-1.1041,-1.1112
-0.058482,0.008906,2.4609,1.1829,-0.067223,-0.85258,-0.066734
-0.044587,-0.24599,0.091603,0.20566,-0.26964,-0.93774,-0.41866
-0.049867,-0.2269,-1.321,0.92731,0.32906,-0.41394,-0.19787
-0.066009,-1.0544,0.78344,0.1573,0.032283,-0.47965,-0.25237
-0.06331,-0.75118,3.0671,0.65307,-0.44756,-0.22793,0.064354
-0.060304,-0.79251,0.13851,-0.53906,-0.31708,-0.18694,0.14458
-0.044532,-0.39227,-2.1817,-0.56776,0.07676,-0.27077,-0.11588
-0.058763,-0.48437,-1.7405,-1.0657,-0.40225,0.058458,0.477
-0.053446,0.031538,-0.84617,-2.5444,0.34389,1.0328,1.009
-0.052442,0.89581,0.70474,-0.80551,0.84245,0.35979,0.62292
3.4342,-0.093582,-0.0037674,0.048784,3.0693,-2.1394,4.5275
3.1544,-0.091764,-0.0037674,0.048784,0.055568,-1.3822,2.0919
-0.56832,-0.086577,-0.0037674,0.048784,-3.3049,0.99358,-0.63409
0.19697,-0.10455,-0.0037674,0.048784,-0.12707,1.3373,0.80694
-0.48306,-0.082522,-0.0037674,0.048784,-0.23274,0.32183,-1.5702
0.41816,-0.075354,-0.0037674,0.048784,0.016932,0.24995,1.1253
-3.7427,-0.084936,-0.0037674,0.048784,0.016552,-0.84862,-3.8379
-3.2017,-0.079282,-0.0037674,0.048784,-0.077028,-0.30782,-3.1847
0.44994,-0.11451,-0.0037674,0.048784,-0.132,0.23887,0.70505
-0.44153,-0.094883,-0.0037674,0.048784,0.039837,-2.7723,-0.42921
0.081511,-0.089441,-0.0037674,0.048784,-0.32744,-1.5013,-0.046523
0.21075,-0.1044,-0.0037674,0.048784,1.1155,0.51718,0.22009
1.8181,-0.083468,-0.0037674,0.048784,0.63213,0.72099,1.4555
2.3268,2.5772,-1.614,-2.6037,2.4348,-0.20243,0.53738
0.4613,1.5008,-0.39791,1.0478,0.1073,-0.20693,-1.5656
-2.3053,-0.40938,1.4615,1.8386,-2.3641,-0.20639,-1.3802
-0.088227,-0.26337,-0.19169,1.1247,0.20589,-0.207,-0.12841
-0.024085,-0.38639,2.2974,1.9612,-0.49656,-0.20866,-0.32582
0.11949,-0.046316,0.44937,1.4565,-0.17596,-0.20444,0.3097
-0.54684,-1.588,-1.6198,-0.37194,0.43348,-0.20468,-0.13601
-0.48953,-0.79665,0.015855,-0.74223,-0.56451,-0.20774,0.45306
-0.078979,-0.52315,0.76496,-0.36329,-0.57128,-0.21308,0.16535
-0.018953,-0.225,-0.54438,-1.4142,0.062063,-0.20786,0.11948
-0.23111,-0.31221,-1.1729,-1.0394,-0.4579,-0.2041,0.18336
0.51763,0.088652,-0.67552,-0.92604,0.87812,-0.2045,0.6582
0.59011,0.67225,-0.27206,-0.21577,1.0325,-0.20749,0.92668
1.2656,2.0028,-2.0995,0.036517,-0.055611,-0.20669,0.29167
0.031656,1.9973,-0.22303,0.070133,-0.079488,-0.20669,-1.5122
-1.3328,-1.4983,2.7242,0.047913,0.0071134,-0.20669,-0.82309
0.55885,0.16083,0.28608,0.031956,-0.0020885,-0.20669,0.10136
-0.027457,-0.33101,2.6586,0.05276,-0.061145,-0.20669,-0.39654
-0.56666,0.4949,0.022119,0.066323,-0.058856,-0.20669,-0.060204
-0.34537,-0.47799,-1.3516,0.070222,-0.094675,-0.20669,-0.20075
-0.26863,-1.7689,-0.016672,0.023332,-0.050594,-0.20669,-0.019263
-0.14132,-0.70327,-1.4101,0.041058,-0.035389,-0.20669,-0.29904
-4.5584e-05,-0.86949,-0.03288,0.047976,-0.060527,-0.20669,0.48212
