"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.040793,-1.1046,1.3442,1.021,2.3585,-0.084938,1.3289
-0.052185,-0.84944,2.1786,1.1395,-0.44988,-0.049002,1.0451
-0.0054288,-0.43186,2.1786,0.4282,-2.2605,0.6697,0.7005
0.018062,-0.10707,0.76659,-0.69805,-0.8194,1.1009,-0.25216
-0.077483,-0.014276,0.25314,-1.2019,-0.22817,0.95718,-1.0224
-0.032993,-0.060674,-0.26032,-1.1426,0.030492,0.77751,-0.7589
0.013099,0.0089227,-1.6402,-0.75733,0.1044,-0.013067,-0.4954
0.013848,0.032122,-2.2179,-0.43131,-0.080364,-0.73177,-0.21162
-0.0017063,0.07852,-1.4156,-0.16456,-0.11732,-0.87551,0.11269
0.0076904,0.5425,-0.58123,-0.07565,-0.0064601,-0.94738,0.01134
-0.0098359,1.8416,-0.22823,0.042903,-0.0064601,-0.62396,-0.029199
-0.052618,2.2592,-0.035682,0.39856,1.7303,-0.30055,0.1735
0.1964,-1.8899,-0.0035906,-0.07565,1.3608,0.81344,0.15323
1.4162,-2.8181,-0.035682,0.013265,1.2869,0.74157,0.25457
1.1545,-0.019089,0.092683,1.0802,-0.56074,-0.40835,0.1735
0.22872,0.00069907,0.44568,0.66531,-2.9626,-0.48022,0.1735
0.51359,-0.011377,1.0233,-0.22384,-0.8194,0.31035,0.35592
0.34741,0.003528,0.70241,-0.63878,-0.080364,1.065,0.072148
-0.41222,0.0088381,0.0285,-0.54986,0.030492,0.99312,-0.11028
-1.6941,0.051027,-0.74168,-0.25348,-0.0064601,0.38222,-0.37378
-1.4567,0.025037,-0.99841,-0.16456,-0.043412,-0.51616,-0.57648
-0.31727,0.01392,-0.3245,-0.07565,-0.0064601,-0.73177,-0.11028
-0.056142,0.038336,-0.099864,-0.016374,-0.0064601,-0.83957,0.2343
-0.0086651,0.0038077,-0.099864,0.013265,-0.0064601,-0.15681,0.21403
0.25246,0.0030705,-0.067773,0.013265,1.2869,0.16661,-0.0089299
0.96462,0.62688,-0.0035906,0.072541,1.2869,-1.3644,2.7072
4.2643,0.33892,-0.0035906,0.36892,2.6541,-1.2041,3.6801
3.9082,-0.57105,0.12477,1.0506,0.067444,0.087225,1.3289
0.15751,-0.29266,0.76659,0.99133,-3.5169,-0.065039,1.1667
0.86967,-0.037475,1.5047,-0.13493,-1.1889,-0.03789,2.1802
1.0833,-0.037475,1.2159,-0.69805,-0.44988,0.0049576,1.4505
-0.50718,0.0089227,0.34941,-0.5795,-0.15427,-0.068015,-0.25216
-5.065,0.0089227,-0.80587,-0.46095,-0.0064601,-0.0062514,-3.8196
-5.16,0.0089227,-1.6402,-0.22384,-0.043412,0.084014,-4.1844
-0.74456,0.0089227,-1.0947,-0.07565,-0.0064601,-0.031028,-0.37378
-0.12736,0.0089227,-0.3245,-0.13493,-0.0064601,-0.050462,0.37619
-0.0086651,0.0089227,-0.067773,-0.10529,-0.0064601,-0.039019,0.15323
1.0596,0.38011,-0.0035906,-0.016374,1.2499,-0.068737,0.13296
0.46611,0.31051,0.22105,0.011573,0.021745,1.5006,-1.2251
0.75097,1.3081,0.12477,0.031064,-1.3077,2.3918,-1.894
0.32368,1.0529,-0.035682,0.038235,-0.011598,0.20254,-1.367
-1.2906,-0.61745,0.12477,0.008427,0.044665,-1.1989,-0.98187
-0.4597,0.4497,0.092683,-0.015344,-0.017379,-0.94738,-0.049469
-0.31727,0.10172,0.25314,0.016011,-0.0507,-0.69583,0.072148
0.13377,-1.0118,0.0285,0.092478,-0.033152,-0.44429,0.11269
-0.12736,-0.66385,-0.099864,0.056145,-0.02551,-0.12087,0.031609
-0.4597,-0.47826,-0.0035906,-0.062379,-0.019034,0.058803,0.13296
-0.10362,-0.26946,-0.067773,-0.0034034,0.014759,0.23848,0.76131
-0.056142,-0.17667,-0.26032,-0.0033684,0.0077381,0.31035,1.0451
-0.032404,-0.13027,-0.35659,-0.018259,0.035633,0.74157,0.47754
0.34741,0.33371,-0.067773,0.035938,0.037793,1.4962,-0.79944
-0.0086651,2.584,-0.0035906,0.44744,0.024238,-0.51616,-1.2859
-0.36475,2.3288,0.12477,1.2834,0.03611,-1.6661,-0.63728
-0.0086651,-0.10707,0.50987,2.0287,0.14135,-0.58803,-0.11028
-0.0086651,-1.151,1.3442,1.7916,0.2522,-0.40835,0.031609
-0.0086651,-1.6614,1.0875,0.4282,0.1783,-0.19274,0.19376
-0.0086651,-1.035,0.47777,-0.13493,0.14135,-0.013067,0.25457
-0.0086651,-0.50145,-0.067773,-0.60914,-0.0064601,0.20254,0.63969
-0.0086651,-0.36226,-0.87005,-0.9648,-0.30207,0.38222,0.68023
-0.0086651,-0.17667,-0.90214,-1.1723,-0.33903,1.1728,0.11269
-0.0086651,-0.083873,-0.70959,-1.2019,-0.15427,1.6759,-0.61701
-0.0086651,-0.083873,-0.38868,-0.52022,-0.043412,0.88531,-0.79944
-0.0086651,0.07852,-0.29241,-0.43131,-0.043412,-0.48022,-0.25216
-0.0086651,0.70489,-0.13195,-0.37203,-0.0064601,-1.0193,-0.029199
0.15751,3.5352,-0.035682,0.4282,1.213,-0.69583,-0.069738
0.46611,0.84408,0.12477,1.8212,2.6171,-0.80364,-0.0089299
0.37115,-3.0533,1.2159,2.6807,-0.56074,-0.69583,-0.0089299
0.22872,-1.4062,2.5637,1.9398,-2.4822,-0.30055,0.051879
0.65602,-0.54785,2.8846,-0.46095,-0.56074,-0.12087,0.35592
0.91714,-0.13027,0.34941,-1.9429,-0.11732,0.16661,1.4302
0.56106,-0.037475,-0.90214,-1.7058,0.14135,1.1728,1.8559
-1.3143,-0.014276,-0.64541,-1.2019,0.067444,1.7837,-0.86025
-1.7416,0.0089227,-2.2179,-0.72769,-0.22817,1.3884,-1.9751
-0.34101,0.055321,-2.1537,-0.54986,-0.11732,0.77751,-0.81971
-0.056142,0.26411,-0.93423,-0.31276,-0.043412,-0.7677,-0.31297
-0.0086651,0.5193,-0.35659,-0.10529,-0.0064601,-1.8817,0.01134
0.32368,1.0065,-0.13195,-0.016374,1.3977,-1.3067,0.11269
0.18124,1.9808,-0.067773,0.51712,1.2869,-0.58803,0.25457
0.65602,-0.36226,0.54196,1.7026,1.5455,-0.55209,0.19376
0.84593,-2.3342,0.99123,2.5325,-0.78245,-0.48022,0.11269
1.202,-0.84944,1.601,1.021,-2.5561,-0.013067,1.3897
1.0833,-0.17667,1.4084,-0.84624,-0.44988,1.3884,1.714
-0.50718,-0.014276,0.54196,-1.5872,-0.41293,2.7539,-1.0832
-1.1244,0.0089227,0.79869,-1.4686,-0.080364,2.2149,-1.9953
-1.0532,0.032122,-0.48496,-0.72769,-0.0064601,0.34628,-0.51567
-0.0086651,0.032122,-1.0305,-0.52022,-0.0064601,-1.8098,0.092418
0.48985,0.0089227,-0.90214,-0.22384,-0.0064601,-1.9895,0.25457
0.51359,0.032122,-1.6081,-0.07565,-0.0064601,-0.48022,0.15323
0.13377,0.10172,-1.0626,-0.10529,-0.0064601,0.20254,0.031609
0.37115,0.10172,-0.48496,-0.046012,-0.0064601,-0.084938,0.25457
-1.0532,1.3777,-0.26032,0.13182,1.3608,-0.69583,-0.21162
-0.34101,0.4497,-0.035682,0.87277,2.9127,-0.91144,-0.23189
1.0358,-1.267,0.60614,2.0583,-0.70855,-0.48022,0.092418
-1.2431,-0.45506,1.0875,1.021,-2.7039,-0.19274,0.031609
-1.2668,-0.10707,0.44568,-0.75733,-0.44988,-0.084938,0.19376
-0.36475,-0.060674,-0.54914,-0.81661,-0.15427,0.16661,0.86266
-0.056142,-0.060674,-0.54914,-0.81661,-0.19122,1.7478,0.45727
-0.0086651,-0.014276,-0.3245,-0.66842,-0.043412,2.0712,-1.1643
-0.0086651,0.055321,-0.42077,-0.49059,-0.043412,-0.013067,-0.90079
-0.0086651,0.24091,-0.22823,-0.28312,-0.043412,-0.73177,-0.13055
-0.0086651,0.96008,-0.099864,-0.046012,-0.0064601,-0.55209,-0.0089299
-0.0086651,1.4241,-0.0035906,0.013265,0.030492,-0.87551,-0.029199
0.32368,1.9112,-0.0035906,0.19109,1.6933,-0.91144,0.051879
0.32368,0.055321,0.060591,0.30965,1.2499,-0.22868,0.21403
0.60854,-2.1718,0.092683,0.96169,0.2522,-0.26461,0.19376
0.91714,-1.4758,0.7345,1.9101,-0.30207,-0.55209,0.19376
0.39489,-0.61745,1.5368,1.2877,-1.4106,-0.19274,0.437
-0.91073,-0.19987,0.83078,-0.52022,-0.78245,0.31035,0.55862
-1.3143,-0.10707,-0.3245,-1.439,-0.48683,0.88531,-0.0089299
-0.31727,-0.014276,-1.0305,-1.1426,-0.19122,1.1728,0.15323
-0.056142,0.0089227,-0.99841,-0.69805,-0.080364,1.4603,-0.19136
-0.056142,0.0089227,-0.48496,-0.46095,-0.043412,1.604,-1.0021
-0.0086651,0.4497,-0.29241,-0.1942,-0.0064601,-0.084938,-0.63728
-0.0086651,1.888,-0.16405,-0.016374,-0.0064601,-1.6301,-0.19136
-0.0086651,2.3984,-0.035682,0.48748,-0.0064601,-1.2349,-0.090008
0.11003,1.3081,0.060591,1.6434,1.3608,-1.0911,0.031609
0.13377,0.65849,-0.0035906,-0.1942,0.99124,-0.48022,0.1735
0.60854,-1.5918,0.15686,-0.10529,2.1737,-0.12087,0.33565
0.2762,-2.9373,1.5689,3.0956,0.1044,-0.58803,-0.049469
-0.12736,-1.4294,3.0451,2.325,-3.1843,-0.30055,-0.27243
0.75097,-0.40866,1.7614,-0.016374,-0.7455,-0.15681,0.25457
-0.50718,-0.083873,-0.16405,-1.439,-0.19122,0.094738,0.88293
-1.1956,-0.10707,-1.3193,-1.5576,-0.33903,1.2806,0.74104
-0.12736,-0.037475,-1.6402,-1.3501,-0.19122,1.8196,-0.17109
-0.0086651,0.0089227,-1.3193,-1.2315,-0.043412,1.0291,-0.86025
-0.0086651,0.0089227,-1.0626,-0.78697,-0.0064601,-0.013067,-0.69809
-0.0086651,0.055321,-0.42077,-0.34239,-0.0064601,-0.69583,-0.069738
-0.0086651,0.4033,-0.26032,-0.10529,-0.0064601,-0.55209,-0.049469
0.37115,1.4473,-0.22823,-0.016374,1.3608,-0.62396,-0.090008
0.13377,2.352,-0.16405,0.54675,0.73258,-1.0193,0.01134
0.37115,-0.060674,0.12477,2.2361,1.3238,-0.80364,0.051879
0.5848,-2.2414,1.5368,2.8585,0.030492,-0.55209,0.031609
0.51359,-1.2206,2.7883,1.7323,-2.3344,-0.44429,0.39646
1.6056,-0.40866,2.1144,0.4282,-0.56074,0.13067,1.4302
1.6768,-0.13027,1.1517,-1.2612,-0.30207,1.4962,3.0923
-0.43596,-0.060674,0.50987,-2.2096,-0.22817,3.1492,0.57889
-1.4567,-0.037475,-0.22823,-1.8539,-0.080364,2.8258,-3.2723
-1.1956,0.0089227,-0.93423,-1.2315,-0.0064601,1.2447,-2.1372
-0.72082,0.0089227,-1.8007,-0.69805,0.21525,-0.94738,-0.31297
-0.57839,0.0089227,-2.0895,-0.28312,0.1044,-1.9176,-0.0089299
-0.79204,0.10172,-1.6402,-0.13493,-0.22817,-1.702,-0.13055
0.25246,0.4961,-0.96632,-0.07565,0.65867,-1.3786,0.19376
0.79845,0.79769,-0.58123,-0.046012,1.5455,-0.51616,0.55862
