"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.074101,2.6078,-1.7284,-1.2791,1.6335,0.39927,0.72297
-0.076697,1.6337,-0.10412,1.0012,-0.31063,0.1872,-0.87663
-0.081893,-1.6241,0.92609,1.7124,-1.6276,-0.48098,-1.0501
-0.079602,0.62125,0.93888,1.1712,0.074474,-0.26391,-0.038823
-0.078999,0.09113,0.66822,0.32118,-0.259,-0.85217,-0.40477
-0.079825,0.67141,0.15116,0.50846,-0.33602,-0.98564,-0.20234
-0.075401,-0.92006,0.55692,0.014804,0.20449,-0.60679,-0.34554
-0.076091,-1.8494,0.54645,0.75428,0.046942,-0.44908,-0.17731
-0.078,-0.52814,-0.06247,-0.279,-0.46337,0.032173,-0.13329
-0.081187,-0.72552,-2.1928,-1.2155,-0.042963,-0.38613,1.0892
-0.078812,-0.44407,-0.17157,-1.0698,-0.647,1.1758,0.68611
-0.076199,0.21898,-0.62512,-2.4391,0.76757,2.0069,0.33074
-0.079549,1.0218,-0.60892,0.51782,0.76769,-0.35111,0.84381
4.1298,-0.11325,0.041559,0.027728,2.3977,-0.99445,3.9444
2.4414,-0.086015,0.041559,0.027728,-0.76293,-0.23166,3.0979
-0.65926,-0.088023,0.041559,0.027728,-2.4619,1.4117,-0.1653
0.011305,-0.10523,0.041559,0.027728,-0.27073,0.39229,0.58599
-0.15834,-0.08454,0.041559,0.027728,-0.32444,-1.6684,-0.68697
1.5843,-0.094621,0.041559,0.027728,0.079323,0.35458,0.49087
-3.9647,-0.1125,0.041559,0.027728,-0.15644,0.50351,-3.2377
-3.2695,-0.10453,0.041559,0.027728,0.044902,0.58036,-3.3661
0.19149,-0.092943,0.041559,0.027728,-0.20692,-0.38897,0.3343
-0.35776,-0.088024,0.041559,0.027728,0.20256,-2.0156,-1.0637
-0.011066,-0.085307,0.041559,0.027728,-0.57423,0.6381,-0.34809
0.23007,-0.11491,0.041559,0.027728,1.3005,-0.58276,0.89533
1.5853,-0.10876,0.041559,0.027728,1.5459,-0.91252,1.7853
2.198,2.8284,-0.6352,-1.6662,1.8808,-0.21614,2.1211
0.83211,1.5455,0.18006,1.1164,0.31883,-0.22157,-1.4244
-2.1117,-0.6746,0.24306,0.75695,-1.7349,-0.098504,-2.2219
-0.49636,0.28915,0.6821,1.8809,-0.50772,-0.11656,-0.11149
-0.26402,-0.503,0.13102,1.5131,-0.45771,-0.26305,-0.19814
0.38217,-0.33378,2.81,0.79778,0.046335,-0.1916,-0.0014165
-0.50793,-0.8191,0.62277,1.3845,-0.057716,-0.19266,-0.026616
-0.60339,-1.0747,-0.24942,0.014075,0.037175,-0.13738,-0.25223
-0.044691,-0.59016,-0.91276,-0.031472,-0.19838,-0.25639,0.21151
-0.035758,-0.85918,0.52674,-1.2747,0.044053,-0.30365,0.4953
-0.3116,-0.38961,0.74759,-2.0652,-0.70442,-0.14258,0.20135
0.69492,0.063759,-2.741,-1.6298,0.52578,-0.072565,1.6572
0.67885,0.77581,0.24448,0.22972,0.87812,-0.23117,0.41979
2.3182,2.9021,0.0638,-0.02241,-0.022883,-0.20056,1.7696
0.493,1.3237,-0.14349,0.001878,-0.075966,-0.20056,-1.3358
-1.4401,-1.4299,0.43996,-0.026397,-0.1087,-0.20056,-1.4977
-0.2283,0.72037,-0.14574,0.036332,-0.06965,-0.20056,-0.2355
-0.35233,0.33556,1.6954,0.14267,-0.020634,-0.20056,-0.55663
0.41202,0.39144,1.4602,0.085739,-0.014792,-0.20056,-0.089982
-1.3201,-0.94177,-1.5398,0.033901,-0.087328,-0.20056,-0.3625
-0.77802,-1.4017,2.1229,-0.10667,-0.12611,-0.20056,0.11392
0.00085798,-0.64673,1.0241,-0.0024312,-0.032368,-0.20056,-0.029249
-0.09177,-0.83193,-1.0039,0.1419,-0.01579,-0.20056,0.088107
-0.13369,-0.54168,-1.154,0.051571,-0.079061,-0.20056,0.14645
0.14795,-0.06771,-0.15998,-0.051606,0.0034018,-0.20056,1.3341
