 Time, "GI:ZTL", "GI_mRNA", "GI_prot", "LHY_mRNA", "LHY_prot", "LHY_prot_modif", "P", "PRR5_NI_mRNA", "PRR5_NI_prot", "PRR7_mRNA", "PRR7_prot", "PRR9_mRNA", "PRR9_prot", "TOC1_mRNA", "TOC1_prot", "TOC1_prot_modif", "Y_mRNA", "Y_prot", "ZTL", "light"
0.0, 32.0, 11.0, 11.0, 100.0, 41.0, 5.0, 82.0, 4.0, 4.0, 5.0, 1.0, 35.0, 5.0, 5.0, 39.0, 39.0, 9.0, 10.0, 32.0, 0.5
0.10006949270326616, 33.0, 15.0, 10.0, 106.0, 50.0, 5.0, 79.0, 4.0, 4.0, 6.0, 1.0, 46.0, 5.0, 5.0, 36.0, 39.0, 16.0, 10.0, 28.0, 0.5987544437548351
0.20013898540653233, 35.0, 19.0, 8.0, 103.0, 50.0, 5.0, 73.0, 4.0, 4.0, 8.0, 1.0, 53.0, 9.0, 5.0, 34.0, 39.0, 16.0, 10.0, 27.0, 0.6900933898705643
0.3002084781097985, 37.0, 24.0, 4.0, 109.0, 57.0, 5.0, 71.0, 4.0, 3.0, 9.0, 2.0, 65.0, 13.0, 4.0, 32.0, 39.0, 19.0, 9.0, 26.0, 0.7686730986656962
0.40027797081306465, 36.0, 29.0, 3.0, 107.0, 61.0, 5.0, 60.0, 4.0, 4.0, 8.0, 2.0, 76.0, 15.0, 4.0, 31.0, 38.0, 16.0, 8.0, 31.0, 0.8321737287898963
0.5003474635163309, 38.0, 29.0, 2.0, 102.0, 62.0, 7.0, 56.0, 4.0, 4.0, 10.0, 2.0, 86.0, 19.0, 4.0, 30.0, 36.0, 19.0, 8.0, 30.0, 0.8809429265252215
0.600416956219597, 37.0, 31.0, 2.0, 101.0, 66.0, 7.0, 52.0, 4.0, 5.0, 11.0, 2.0, 93.0, 17.0, 4.0, 30.0, 35.0, 22.0, 6.0, 36.0, 0.9169543951076983
0.7004864489228632, 39.0, 28.0, 0.0, 101.0, 69.0, 7.0, 49.0, 4.0, 5.0, 11.0, 2.0, 101.0, 22.0, 4.0, 29.0, 33.0, 22.0, 6.0, 31.0, 0.942780880707639
0.8005559416261293, 39.0, 31.0, 0.0, 97.0, 72.0, 7.0, 42.0, 4.0, 6.0, 14.0, 2.0, 106.0, 33.0, 3.0, 29.0, 33.0, 22.0, 8.0, 34.0, 0.960917875765303
0.9006254343293955, 39.0, 31.0, 0.0, 90.0, 75.0, 8.0, 38.0, 4.0, 6.0, 16.0, 3.0, 105.0, 39.0, 3.0, 29.0, 31.0, 22.0, 9.0, 35.0, 0.9734676987345701
1.0006949270326617, 37.0, 31.0, 2.0, 85.0, 80.0, 8.0, 35.0, 4.0, 5.0, 20.0, 4.0, 104.0, 46.0, 3.0, 29.0, 31.0, 26.0, 11.0, 36.0, 0.9820628214792557
1.1007644197359279, 38.0, 36.0, 3.0, 79.0, 77.0, 8.0, 30.0, 4.0, 5.0, 22.0, 3.0, 103.0, 54.0, 3.0, 28.0, 29.0, 27.0, 11.0, 33.0, 0.9879081454970784
1.200833912439194, 39.0, 37.0, 1.0, 75.0, 80.0, 8.0, 28.0, 4.0, 5.0, 26.0, 3.0, 103.0, 60.0, 2.0, 28.0, 27.0, 26.0, 11.0, 31.0, 0.9918643898219871
1.3009034051424602, 40.0, 35.0, 0.0, 73.0, 79.0, 8.0, 28.0, 4.0, 5.0, 29.0, 2.0, 98.0, 70.0, 2.0, 27.0, 28.0, 25.0, 12.0, 28.0, 0.9945333825431633
1.4009728978457263, 40.0, 36.0, 0.0, 73.0, 83.0, 8.0, 24.0, 4.0, 4.0, 36.0, 5.0, 95.0, 75.0, 1.0, 27.0, 28.0, 25.0, 13.0, 25.0, 0.9963300172786766
1.5010423905489925, 39.0, 39.0, 0.0, 67.0, 84.0, 8.0, 23.0, 4.0, 4.0, 40.0, 6.0, 87.0, 79.0, 1.0, 26.0, 26.0, 23.0, 14.0, 31.0, 0.9975376398021798
1.6011118832522586, 37.0, 41.0, 1.0, 61.0, 83.0, 9.0, 22.0, 5.0, 3.0, 41.0, 9.0, 85.0, 80.0, 1.0, 26.0, 25.0, 21.0, 15.0, 34.0, 0.9983485479540277
1.7011813759555248, 36.0, 37.0, 0.0, 59.0, 82.0, 11.0, 20.0, 4.0, 3.0, 44.0, 11.0, 83.0, 79.0, 1.0, 25.0, 26.0, 21.0, 18.0, 35.0, 0.9988927030506266
1.801250868658791, 36.0, 33.0, 0.0, 56.0, 82.0, 11.0, 18.0, 3.0, 3.0, 43.0, 11.0, 85.0, 81.0, 1.0, 25.0, 26.0, 24.0, 18.0, 34.0, 0.9992576918158196
1.901320361362057, 35.0, 36.0, 0.0, 51.0, 81.0, 12.0, 15.0, 3.0, 3.0, 50.0, 11.0, 80.0, 79.0, 1.0, 25.0, 26.0, 27.0, 17.0, 38.0, 0.9995024324028231
2.0013898540653234, 35.0, 35.0, 0.0, 48.0, 81.0, 12.0, 15.0, 3.0, 3.0, 53.0, 14.0, 77.0, 79.0, 1.0, 24.0, 26.0, 26.0, 18.0, 35.0, 0.9996665084277205
2.1014593467685896, 35.0, 36.0, 0.0, 42.0, 79.0, 12.0, 15.0, 3.0, 3.0, 56.0, 15.0, 74.0, 80.0, 1.0, 24.0, 25.0, 25.0, 20.0, 34.0, 0.9997764914569266
2.2015288394718557, 34.0, 33.0, 0.0, 40.0, 84.0, 10.0, 13.0, 3.0, 3.0, 61.0, 18.0, 74.0, 81.0, 1.0, 23.0, 25.0, 26.0, 20.0, 32.0, 0.999850208339716
2.301598332175122, 34.0, 30.0, 0.0, 38.0, 85.0, 10.0, 12.0, 3.0, 3.0, 65.0, 19.0, 74.0, 84.0, 1.0, 23.0, 24.0, 25.0, 21.0, 38.0, 0.9998996145939305
2.401667824878388, 31.0, 29.0, 4.0, 35.0, 82.0, 12.0, 11.0, 5.0, 4.0, 66.0, 19.0, 74.0, 81.0, 1.0, 22.0, 24.0, 24.0, 19.0, 39.0, 0.9999327261244452
2.501737317581654, 35.0, 34.0, 0.0, 34.0, 80.0, 12.0, 8.0, 5.0, 4.0, 70.0, 19.0, 73.0, 83.0, 1.0, 22.0, 24.0, 26.0, 19.0, 33.0, 0.9999549165055355
2.6018068102849203, 35.0, 34.0, 0.0, 31.0, 77.0, 13.0, 8.0, 5.0, 4.0, 71.0, 21.0, 65.0, 86.0, 1.0, 22.0, 22.0, 20.0, 18.0, 33.0, 0.9999697875798237
2.7018763029881865, 36.0, 33.0, 0.0, 31.0, 76.0, 15.0, 8.0, 6.0, 5.0, 70.0, 28.0, 67.0, 83.0, 1.0, 22.0, 21.0, 18.0, 20.0, 34.0, 0.9999797534360182
2.8019457956914526, 36.0, 30.0, 0.0, 30.0, 79.0, 14.0, 8.0, 5.0, 5.0, 76.0, 30.0, 65.0, 86.0, 1.0, 22.0, 21.0, 18.0, 20.0, 39.0, 0.9999864320036896
2.902015288394719, 36.0, 29.0, 0.0, 27.0, 80.0, 14.0, 6.0, 7.0, 6.0, 82.0, 31.0, 56.0, 86.0, 1.0, 22.0, 21.0, 17.0, 19.0, 37.0, 0.9999909075871596
3.002084781097985, 34.0, 29.0, 0.0, 25.0, 82.0, 14.0, 5.0, 10.0, 6.0, 83.0, 34.0, 54.0, 89.0, 1.0, 21.0, 20.0, 17.0, 20.0, 39.0, 0.9999939068490795
3.102154273801251, 34.0, 29.0, 1.0, 24.0, 80.0, 14.0, 5.0, 10.0, 7.0, 84.0, 31.0, 50.0, 89.0, 1.0, 20.0, 20.0, 16.0, 21.0, 37.0, 0.9999959167657627
3.2022237665045172, 35.0, 30.0, 1.0, 22.0, 78.0, 14.0, 5.0, 12.0, 8.0, 87.0, 34.0, 48.0, 88.0, 1.0, 20.0, 20.0, 17.0, 20.0, 41.0, 0.9999972636832732
3.3022932592077834, 36.0, 30.0, 1.0, 20.0, 78.0, 14.0, 4.0, 11.0, 10.0, 87.0, 34.0, 44.0, 93.0, 1.0, 19.0, 19.0, 15.0, 20.0, 40.0, 0.9999981663001755
3.4023627519110495, 37.0, 30.0, 0.0, 19.0, 75.0, 13.0, 4.0, 10.0, 10.0, 90.0, 35.0, 43.0, 90.0, 1.0, 17.0, 18.0, 13.0, 20.0, 40.0, 0.9999987711751301
3.5024322446143157, 37.0, 27.0, 0.0, 19.0, 75.0, 11.0, 4.0, 10.0, 10.0, 94.0, 37.0, 37.0, 93.0, 1.0, 16.0, 18.0, 11.0, 20.0, 44.0, 0.9999991765226561
